Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3192269802093506;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.4328029155731201;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.765984058380127;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.3858973979949951;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3377363681793213;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.201442003250122;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.9827618598937988;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;3.048835277557373;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.8837840557098389;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.8098599910736084;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.9752318859100342;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.3842365741729736;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.9324309825897217;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.4658052921295166;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.7470204830169678;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.726943016052246;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.389641761779785;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.366386890411377;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.7319614887237549;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.8716292381286621;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.681494951248169;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.5375475883483887;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.0634500980377197;0-3;Random bit-flip
verbose;salbp1-simulated-annealing.cpp;24;0.7676723003387451;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.0660853385925293;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.487494707107544;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.5959913730621338;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3431050777435303;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.9167671203613281;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.756850004196167;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.2512154579162598;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.5025930404663086;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.6063425540924072;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.2364919185638428;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.516146183013916;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;2.3662526607513428;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.1617560386657715;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.4832563400268555;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.4149813652038574;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.8984827995300293;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.310450792312622;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.8016338348388672;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.9620935916900635;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.797684907913208;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;1.5014383792877197;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.0873439311981201;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.6827096939086914;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.7290985584259033;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.8814449310302734;0-3;Random bit-flip
verbose;salbp1-simulated-annealing.cpp;24;1.898169994354248;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.3399930000305176;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.9859766960144043;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.2469658851623535;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.9161756038665771;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.4035313129425049;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.4413366317749023;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.8276281356811523;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.5770647525787354;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.3050343990325928;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.6191587448120117;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.5512263774871826;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;1.236360788345337;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.081010341644287;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.2641832828521729;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.5704941749572754;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.7965314388275146;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.4463214874267578;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.5781641006469727;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.9673600196838379;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.7075026035308838;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.3712728023529053;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.0838799476623535;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.349534273147583;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.1950600147247314;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.5043623447418213;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.2260558605194092;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.9654266834259033;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.4462013244628906;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.9507248401641846;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.5225698947906494;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.253629207611084;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;2.332524538040161;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.2331323623657227;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.1445512771606445;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.4265050888061523;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.0758914947509766;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.2248897552490234;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;1.0871121883392334;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3893399238586426;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3475141525268555;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.0172393321990967;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.7817060947418213;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.9827578067779541;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.3820080757141113;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.32993483543396;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.1561009883880615;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.5904686450958252;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.0336847305297852;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3920562267303467;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.211355209350586;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5063884258270264;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.2146577835083008;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.4076104164123535;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.5927412509918213;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.4206180572509766;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.1030712127685547;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.0107421875;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.3295128345489502;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.8161745071411133;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.4016244411468506;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.5161688327789307;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.612804889678955;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.78602933883667;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.6030302047729492;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.005054473876953;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.2824370861053467;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.827972650527954;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.6724967956542969;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;2.419008255004883;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.4957098960876465;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.881105899810791;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.5191419124603271;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.7637748718261719;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.4403624534606934;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.1774225234985352;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.6451191902160645;0-3;Random bit-flip
verbose;salbp1-simulated-annealing.cpp;24;1.5626013278961182;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.2625391483306885;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.5436182022094727;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.2309820652008057;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.4899215698242188;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.2552270889282227;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.5876801013946533;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.8982932567596436;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.6421284675598145;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;0.9357860088348389;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;1.4525847434997559;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.1749556064605713;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.5480179786682129;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.6023530960083008;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.222224473953247;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;1.2151048183441162;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.7464625835418701;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.8473081588745117;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.108991861343384;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.1408658027648926;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.337299108505249;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.6766347885131836;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.333066701889038;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.3368568420410156;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.7259275913238525;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.191972017288208;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.256988286972046;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;0.8018994331359863;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.0492663383483887;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.4737164974212646;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.7684311866760254;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.194687843322754;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;3.043670177459717;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.7331881523132324;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.808971643447876;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.7045156955718994;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.9252562522888184;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.0229732990264893;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3507726192474365;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;3.040578603744507;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.5212035179138184;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.9487907886505127;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.6199710369110107;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.690478801727295;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.742586612701416;0-3;Random bit-flip
precedenceOrder;salbp1-simulated-annealing.cpp;13;1.011000156402588;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.0921947956085205;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.0968410968780518;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.147758722305298;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;1.322721004486084;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.1822478771209717;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.8464386463165283;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.7964653968811035;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.0215675830841064;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.068864583969116;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.02862548828125;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.349198818206787;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.933762788772583;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.0120387077331543;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.2831881046295166;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.8835866451263428;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.7888894081115723;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;1.8972055912017822;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.2439227104187012;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.883495807647705;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.8313281536102295;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.6678411960601807;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.8640623092651367;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5144233703613281;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.0045249462127686;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.8527729511260986;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.4199023246765137;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.906524896621704;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.716465950012207;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.7302255630493164;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.7767839431762695;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.337517261505127;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.3280200958251953;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.3285000324249268;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3626060485839844;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.599365234375;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.0988988876342773;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.8964691162109375;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.8516526222229004;0-3;Random bit-flip
any_debug;rtld.c;2239;0.8763675689697266;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.7977499961853027;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.733644723892212;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.084846258163452;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.380495548248291;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.6729104518890381;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.3533594608306885;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.6890950202941895;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.2808289527893066;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.7568678855895996;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3869636058807373;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;0.7556908130645752;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.9461872577667236;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.7718133926391602;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.2690234184265137;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.2250726222991943;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.8110642433166504;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.209397315979004;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.2410461902618408;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.4785516262054443;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.5566909313201904;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.8344178199768066;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.1651451587677002;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.292079210281372;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.9309661388397217;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.5671589374542236;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.0280649662017822;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.3333122730255127;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.2113540172576904;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.0890777111053467;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.115328788757324;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.4379420280456543;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.8098535537719727;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.9877309799194336;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.1063120365142822;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.254988670349121;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.241304874420166;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.1878623962402344;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.097989082336426;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.09354829788208;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.8527467250823975;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.827892303466797;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.3884570598602295;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.7212660312652588;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;2.4711458683013916;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.7183511257171631;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.1706485748291016;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.7908008098602295;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.7630603313446045;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.8351244926452637;0-3;Random bit-flip
fb;dl-load.c;2195;1.1906917095184326;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.3160738945007324;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.6692051887512207;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.0493717193603516;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5414419174194336;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.2539424896240234;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.7878131866455078;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.7406997680664062;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.578932762145996;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.8806312084197998;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.8633623123168945;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.5678486824035645;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3588199615478516;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.3593449592590332;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.2902026176452637;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.295828104019165;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.540046453475952;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.3761544227600098;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.8641331195831299;0-3;Random bit-flip
lock;random.c;197;1.0093848705291748;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.412134885787964;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.7401928901672363;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.732231616973877;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.3972160816192627;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.0552847385406494;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.350677251815796;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.6272203922271729;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.139296054840088;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.0574860572814941;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.9991273880004883;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.9526360034942627;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.751357078552246;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.607285737991333;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.327254056930542;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.2775359153747559;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.5460708141326904;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.885765552520752;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.07633638381958;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.9649655818939209;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.0612258911132812;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.2189135551452637;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.7115137577056885;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.020237922668457;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.6674940586090088;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.4145159721374512;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.2522475719451904;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.048628330230713;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.3545863628387451;0-3;Random bit-flip
