Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
temperature;salbp1-simulated-annealing.cpp;16;0.8131570816040039;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.2405617237091064;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.786931037902832;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.1386606693267822;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.0515499114990234;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.598235845565796;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.1176226139068604;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.8742055892944336;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.024695634841919;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.9961001873016357;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.6244711875915527;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.9952518939971924;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.4253566265106201;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.559345006942749;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.3733916282653809;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.264629602432251;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.538891315460205;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.5966386795043945;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.5016183853149414;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.5863010883331299;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.753119945526123;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4814307689666748;0-3;Random bit-flip
currentSolution;salbp1-simulated-annealing.cpp;261;1.9551365375518799;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.5030879974365234;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.1721172332763672;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.6426095962524414;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.2835745811462402;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.3407692909240723;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.3043067455291748;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.8556280136108398;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.2821991443634033;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.093681812286377;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;3.0177478790283203;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.457719326019287;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5623056888580322;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.1846094131469727;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.829533100128174;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;2.3557968139648438;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.0988719463348389;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.7194483280181885;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.9370334148406982;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.518270492553711;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.366429090499878;0-3;Random bit-flip
best;salbp1-simulated-annealing.cpp;262;0.8964316844940186;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.3366336822509766;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.1877079010009766;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.150259017944336;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.147104024887085;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.482919692993164;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.7321183681488037;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.8400835990905762;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.157639980316162;0-3;Random bit-flip
best;salbp1-simulated-annealing.cpp;262;2.033888339996338;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.8768506050109863;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.6488823890686035;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.545729398727417;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.1790978908538818;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.7076563835144043;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.3931818008422852;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.0248987674713135;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.9076509475708008;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.4103915691375732;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.508406400680542;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.2932384014129639;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.0312693119049072;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5320866107940674;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.822566509246826;0-3;Random bit-flip
this;salbp1-simulated-annealing.cpp;0;1.9870059490203857;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.3538053035736084;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.2799453735351562;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.1558082103729248;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;0.6836206912994385;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.3260977268218994;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.6440532207489014;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.1655712127685547;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.2635931968688965;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.4689722061157227;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.071031332015991;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5924713611602783;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.199505090713501;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.357105016708374;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.993311882019043;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.608795404434204;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.4248063564300537;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.2294220924377441;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.6346426010131836;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.0937931537628174;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.6051995754241943;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.33915114402771;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4841926097869873;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.1631288528442383;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.3917624950408936;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.4080259799957275;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.5812022686004639;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.9763963222503662;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.0525524616241455;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.8627467155456543;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.2560501098632812;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.416278123855591;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.7642457485198975;0-3;Random bit-flip
best;salbp1-simulated-annealing.cpp;262;2.1465702056884766;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.7072646617889404;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.314983606338501;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.8253998756408691;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.8572230339050293;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.8413166999816895;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.6119279861450195;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.914419412612915;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.9944019317626953;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.2228960990905762;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.9917306900024414;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.2290246486663818;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.677288293838501;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.988222599029541;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.4267396926879883;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.2856407165527344;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.1509108543395996;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.2012152671813965;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.9656438827514648;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.580700397491455;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.1487581729888916;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.2106354236602783;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.8397107124328613;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5736114978790283;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.3237946033477783;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.0804007053375244;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3019142150878906;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.437516212463379;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.1213836669921875;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.5676748752593994;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.7831277847290039;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.1482484340667725;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.0441312789916992;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.110532760620117;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.8240771293640137;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.4605653285980225;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5118188858032227;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.7021539211273193;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.194547414779663;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.1421830654144287;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4857208728790283;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.2205770015716553;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.2370588779449463;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.1259040832519531;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.7552871704101562;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.487480640411377;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.7285647392272949;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.3188416957855225;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.7928640842437744;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.4133412837982178;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.1990821361541748;0-3;Random bit-flip
__first;/usr/include/c++/5/bits/stl_algo.h;1935;1.1573750972747803;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.1964893341064453;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.169180154800415;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.052473545074463;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.18672513961792;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.150803804397583;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.6983566284179688;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.0190794467926025;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.7540616989135742;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3033833503723145;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4656662940979004;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.0210976600646973;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.5290546417236328;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.1271564960479736;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.1072757244110107;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.523421287536621;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.3688323497772217;0-3;Random bit-flip
best;salbp1-simulated-annealing.cpp;262;1.480435848236084;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.977302074432373;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.3173277378082275;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.036405324935913;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.0908727645874023;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.627697229385376;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.7257866859436035;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.8425474166870117;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.7791705131530762;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.6061301231384277;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.1689724922180176;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.5595273971557617;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.581190586090088;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.376993179321289;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.4971370697021484;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.2233107089996338;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.381774663925171;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.3069148063659668;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.9721016883850098;0-3;Random bit-flip
currentSolution;salbp1-simulated-annealing.cpp;261;1.3449041843414307;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.7069673538208008;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.425255298614502;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.1923439502716064;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.3866422176361084;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5696794986724854;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5929698944091797;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.4673175811767578;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.3369052410125732;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.6021242141723633;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.8986279964447021;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4358181953430176;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.4926233291625977;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.714909076690674;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.7170677185058594;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.3236916065216064;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5087902545928955;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.247819423675537;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.6525204181671143;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.378746509552002;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.6518957614898682;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5381433963775635;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.0465035438537598;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.3526742458343506;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.5506041049957275;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.801290512084961;0-3;Random bit-flip
currentSolution;salbp1-simulated-annealing.cpp;261;0.8657436370849609;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.2704951763153076;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5549697875976562;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.234424591064453;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.432339668273926;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.3566882610321045;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.9815046787261963;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5314610004425049;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.2980215549468994;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.8698441982269287;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.9493556022644043;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.7924880981445312;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.011366367340088;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.0106186866760254;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.9791960716247559;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.0172808170318604;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.4731988906860352;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.0802948474884033;0-3;Random bit-flip
neigh;salbp1-simulated-annealing.cpp;106;1.1080741882324219;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.823326587677002;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.82080078125;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.4366726875305176;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.109492301940918;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.5836505889892578;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.1084494590759277;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.625953197479248;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.9490740299224854;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.5758655071258545;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.87103271484375;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.2027080059051514;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.5819578170776367;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.2983927726745605;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.743650197982788;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.7700498104095459;0-3;Random bit-flip
this;salbp1-simulated-annealing.cpp;0;1.2204253673553467;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5035369396209717;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;3.1765151023864746;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.9360365867614746;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.13979172706604;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.7413692474365234;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.434077501296997;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.849963665008545;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.7232894897460938;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.9195520877838135;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.5205881595611572;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.6973278522491455;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.8782622814178467;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5483365058898926;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.6048948764801025;0-3;Random bit-flip
currentSolution;salbp1-simulated-annealing.cpp;261;1.6614534854888916;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.1241557598114014;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.4688243865966797;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.8423635959625244;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.2184176445007324;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.07004451751709;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.6225781440734863;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.4927318096160889;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;0.6370418071746826;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.67187762260437;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.204606533050537;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.772526502609253;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.6161656379699707;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.5002524852752686;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.0933191776275635;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.0906836986541748;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.4226362705230713;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.3875732421875;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.9993453025817871;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5111770629882812;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;3.4152324199676514;0-3;Random bit-flip
currentSolution;salbp1-simulated-annealing.cpp;261;1.6277074813842773;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.513580322265625;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.1811256408691406;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;2.7118074893951416;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.8494129180908203;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5710554122924805;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.7774133682250977;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.2490203380584717;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.5247223377227783;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.677647590637207;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.629279851913452;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.9835400581359863;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.416517734527588;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.9490783214569092;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.0201330184936523;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.752593994140625;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.184040069580078;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.2888646125793457;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.3865816593170166;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.8240432739257812;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.300983190536499;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.597510576248169;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.9329218864440918;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.6289703845977783;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.6328823566436768;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.9905571937561035;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.342480182647705;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.429633140563965;0-3;Random bit-flip
this;salbp1-simulated-annealing.cpp;0;1.9506487846374512;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.1737875938415527;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.5935606956481934;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.545433759689331;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.8202102184295654;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.4543464183807373;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.5958898067474365;0-3;Random bit-flip
